Small Unit Installation Postcode,Previous Years (2001-2019) - Installation Quantity,Previous Years (2001-2019) - SGU Output Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Jun 2021 - Installations Quantity,Jun 2021 - SGU Rated Output In kW,Jul 2021 - Installations Quantity,Jul 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3194,517,2567.242,1,10.000,12,66.545,10,57.690,6,38.280,10,158.930,5,36.490,6,79.320,2,14.580,0,0.000,9,60.720,15,114.770,12,102.200,10,59.870,12,73.920,18,115.975,6,37.260,8,50.930,6,42.620,4,27.690,5,32.160,5,27.750,3,22.200,6,45.630,7,152.030,695,3994.802
3195,2271,12457.698,21,221.395,25,266.395,34,306.270,33,286.560,28,331.840,30,308.025,36,373.950,13,246.680,2,133.640,21,169.340,43,329.580,33,267.415,32,315.360,40,284.060,53,370.515,37,308.805,31,571.010,33,319.810,34,485.680,33,334.265,19,157.220,37,292.505,41,364.275,32,277.715,3012,19780.008
3196,1509,5656.544,16,84.835,29,170.490,25,178.300,20,106.815,13,79.960,18,113.885,24,135.510,8,50.520,0,0.000,9,72.725,22,143.570,24,183.640,28,169.220,24,155.000,34,211.915,21,150.045,27,162.450,30,241.360,15,99.020,24,145.495,19,132.955,20,208.660,26,188.835,8,58.460,1993,8900.209
3197,911,3084.656,11,121.525,13,76.130,10,56.455,7,36.660,8,47.515,6,41.320,9,57.050,4,38.195,0,0.000,7,54.280,13,86.230,18,156.540,8,46.690,8,52.770,15,93.135,8,48.440,14,87.510,15,90.540,9,72.355,4,23.765,11,78.480,14,181.900,12,84.290,7,39.850,1142,4756.281
3198,1294,5151.804,5,25.825,7,47.815,7,37.550,15,94.445,7,62.850,10,47.800,14,86.715,7,93.480,0,0.000,7,45.665,17,102.830,9,53.610,14,88.120,21,163.265,22,134.690,21,161.475,9,58.240,17,119.220,17,138.360,16,204.375,8,57.810,15,275.890,21,151.585,7,44.475,1587,7447.894
3199,3557,13146.261,41,322.455,49,405.370,30,188.045,23,149.450,37,219.160,45,381.760,43,293.775,10,89.930,7,63.980,32,331.185,66,526.915,56,409.380,46,318.520,45,346.790,58,411.760,56,394.895,52,365.235,54,377.325,42,332.695,37,300.930,40,315.820,51,381.375,46,321.045,37,421.065,4560,20815.121
3200,316,1057.005,3,17.070,3,18.600,2,10.905,0,0.000,0,0.000,3,14.120,6,42.975,2,7.560,2,13.320,4,24.655,6,38.400,2,12.600,4,26.535,6,39.020,5,25.260,2,11.900,4,29.220,3,16.650,5,36.630,3,16.610,0,0.000,3,25.160,2,13.230,2,13.205,388,1510.630
3201,1857,9511.232,19,128.770,20,255.830,23,235.420,15,213.845,23,255.160,19,216.145,30,267.445,5,34.960,0,0.000,29,341.180,39,364.510,38,297.135,26,158.640,27,165.140,35,333.495,31,206.325,34,289.225,32,307.765,41,283.125,26,271.390,22,170.820,22,155.500,13,212.115,21,184.890,2447,14860.062
3202,161,1136.211,0,0.000,2,12.900,6,38.295,3,42.255,1,6.600,0,0.000,3,19.500,1,99.550,1,36.260,0,0.000,4,20.330,1,6.660,3,15.040,4,24.460,5,34.610,3,33.300,3,16.460,2,10.620,2,13.040,2,12.900,2,13.320,0,0.000,1,9.990,1,6.660,211,1608.961
3204,1229,5024.159,20,211.040,23,135.405,25,154.965,17,98.550,23,99.565,12,77.020,23,253.665,4,21.350,2,13.200,25,188.430,34,231.550,21,154.670,24,148.145,23,178.590,25,186.425,20,146.300,16,111.250,26,182.190,14,199.540,20,132.190,14,100.355,24,191.958,30,223.500,16,152.730,1710,8616.742
3205,177,1022.424,0,0.000,3,49.395,1,5.415,2,10.075,16,80.435,11,68.930,7,29.140,0,0.000,0,0.000,0,0.000,1,5.180,2,8.400,1,25.600,1,2.640,8,167.695,4,63.370,5,27.730,4,31.345,1,5.180,2,28.810,0,0.000,3,17.450,3,19.800,2,8.410,254,1677.424
3206,288,1155.069,2,10.170,2,13.140,8,40.545,4,27.885,1,2.640,1,5.500,0,0.000,3,8.540,0,0.000,4,20.930,5,25.210,7,45.990,1,32.850,3,17.960,10,69.035,9,40.600,2,13.960,2,5.240,3,18.260,1,3.330,5,26.630,1,6.290,2,38.190,4,27.790,368,1655.754
3207,310,2374.916,0,0.000,7,28.510,4,45.855,5,109.100,5,18.470,6,25.300,7,282.840,1,4.950,0,0.000,5,16.110,4,22.460,4,126.740,4,19.740,8,125.910,3,113.220,4,26.020,9,157.495,5,49.415,10,57.450,6,45.500,5,40.440,2,34.620,3,47.500,8,172.990,425,3945.551
3211,198,1048.805,0,0.000,2,9.900,1,6.600,1,3.900,1,6.270,1,6.600,1,6.600,0,0.000,1,99.540,1,6.500,2,13.100,5,48.060,1,7.770,0,0.000,2,16.560,2,14.060,3,40.270,0,0.000,2,15.660,2,22.360,1,76.615,2,30.000,3,47.970,3,42.610,235,1569.750
3212,1650,6835.792,14,80.160,24,161.835,16,90.460,15,94.635,18,116.830,24,178.665,29,207.745,15,100.155,22,147.945,25,162.880,18,117.860,13,97.480,18,139.440,24,190.210,23,185.530,20,128.910,24,194.470,37,247.660,26,280.650,26,204.145,10,71.570,20,131.290,26,202.380,25,250.665,2162,10619.362
3213,334,2173.117,6,42.615,3,26.400,6,56.590,3,15.965,3,19.075,3,19.800,9,54.700,6,47.805,8,67.140,8,54.810,7,47.390,7,48.290,3,23.305,11,84.560,6,46.770,8,56.415,6,33.300,8,97.820,8,62.680,6,66.670,7,70.360,7,62.820,12,130.270,6,50.190,491,3458.857
3214,1621,5891.659,6,27.655,14,70.380,16,84.915,16,81.455,22,108.065,27,109.655,29,154.105,21,89.260,25,123.855,40,194.750,19,114.860,16,72.340,18,100.710,16,91.010,27,185.970,27,138.900,13,116.080,22,225.020,24,128.880,34,434.890,17,75.505,28,128.800,30,154.425,18,181.495,2146,9084.639
3215,1419,7193.813,15,92.000,12,73.950,12,66.265,11,111.035,13,90.010,13,80.940,10,75.185,18,105.215,17,112.920,27,229.150,11,129.230,12,88.690,11,59.875,9,78.540,16,142.490,11,149.865,14,81.635,14,101.705,16,92.990,25,118.420,6,31.470,12,89.730,15,98.540,16,207.140,1755,9700.803
3216,4409,17462.473,40,238.805,39,224.585,36,215.245,26,183.210,41,242.220,44,352.730,62,437.295,40,245.400,67,395.495,72,445.235,53,321.925,55,352.600,42,279.500,62,467.845,56,407.190,47,322.095,43,265.475,52,379.090,56,375.170,44,290.050,45,355.380,50,521.155,49,356.320,64,578.020,5594,25714.508
3217,600,3294.104,25,142.720,21,132.615,14,82.820,21,127.040,24,356.180,20,108.550,27,171.090,28,170.805,31,189.785,37,256.930,32,187.580,20,122.050,32,200.620,35,217.755,38,239.610,29,264.120,26,187.650,36,217.020,36,282.230,37,232.725,24,162.590,33,230.075,46,300.990,32,227.235,1304,8104.889
3218,759,3181.373,10,56.720,13,100.785,13,151.395,3,24.480,7,42.800,11,59.540,10,49.950,7,44.880,6,38.850,16,129.570,19,172.810,6,44.050,6,37.930,12,80.805,9,61.210,15,99.010,8,59.250,13,183.490,9,66.460,12,82.920,9,62.790,6,41.730,12,82.770,19,162.655,1010,5118.223
3219,1610,6002.625,3,15.160,10,100.630,14,79.800,18,134.590,12,146.140,12,71.775,20,223.315,13,77.330,17,98.290,16,115.340,20,116.870,13,71.770,8,50.040,20,120.955,14,93.200,16,99.135,15,178.370,11,63.650,21,146.820,18,209.480,10,157.400,15,112.445,17,149.945,14,96.990,1957,8732.065
3220,973,6007.711,6,87.965,11,156.770,20,191.590,12,125.065,11,64.430,9,125.440,10,59.725,9,105.870,16,111.650,7,48.810,18,294.790,15,228.450,5,25.580,11,84.770,17,230.020,19,150.030,15,187.460,13,101.365,8,95.180,9,70.915,9,209.160,8,51.650,9,141.180,20,366.360,1260,9321.936
3221,449,1458.876,1,15.750,0,0.000,2,10.305,0,0.000,0,0.000,1,6.600,1,13.200,0,0.000,1,6.650,0,0.000,2,60.310,3,25.800,0,0.000,0,0.000,1,39.600,0,0.000,1,4.440,0,0.000,0,0.000,0,0.000,1,12.540,0,0.000,1,8.580,1,14.520,465,1677.171
3222,1776,7941.240,19,168.350,25,216.310,25,168.115,22,229.590,19,105.620,23,172.375,28,180.960,30,188.800,25,168.150,32,227.365,26,165.720,16,133.870,22,176.290,25,177.670,35,234.800,24,167.730,15,95.520,27,287.960,44,301.710,25,169.920,19,159.120,26,182.560,41,313.710,16,117.140,2385,12450.595
3223,1136,4414.526,8,53.455,14,76.930,21,160.630,12,79.345,17,99.715,12,84.140,20,142.060,17,115.920,16,100.000,21,124.015,16,109.130,14,115.910,4,22.690,14,108.980,22,135.370,20,123.280,17,92.170,14,95.490,18,119.400,12,86.175,18,127.150,13,94.790,21,144.220,22,164.195,1519,6989.686
3224,1407,6343.459,10,67.630,12,89.720,8,44.110,13,106.015,15,97.685,7,89.365,20,138.550,17,112.710,20,224.380,17,105.190,14,99.130,12,85.335,10,66.860,18,116.725,30,238.640,16,105.310,7,51.790,10,86.090,15,94.970,14,97.440,7,44.790,9,56.440,19,130.030,10,100.220,1737,8792.584
3225,713,2690.286,7,49.340,9,135.965,5,53.040,9,58.950,4,28.985,7,134.250,7,59.060,9,48.885,8,58.030,12,80.180,9,103.465,12,77.210,4,21.420,12,69.130,13,70.690,6,40.420,7,44.340,9,54.630,6,31.360,9,61.300,11,94.080,11,75.520,14,76.130,18,96.845,931,4313.511
3226,1754,6968.179,20,131.375,32,142.395,23,88.135,17,90.540,24,113.420,33,152.175,20,107.140,45,249.900,31,194.485,26,209.500,19,137.280,17,107.040,13,79.620,23,140.125,16,108.725,21,175.870,13,149.480,15,102.820,21,180.770,16,117.770,12,83.370,17,156.690,32,240.330,31,239.470,2291,10466.604
3227,647,2713.093,7,35.030,6,35.315,8,46.570,6,44.315,5,29.360,5,35.180,20,153.615,5,23.020,8,46.740,11,71.450,10,71.365,13,215.555,4,30.250,14,92.765,9,71.080,10,75.090,4,23.080,5,29.840,7,46.580,17,102.280,5,38.800,9,65.195,6,57.120,8,54.860,849,4207.548
3228,1927,8536.904,20,121.905,43,241.685,35,224.615,23,156.475,48,269.176,27,190.970,42,239.565,23,238.210,45,404.445,53,348.400,33,261.445,31,237.110,17,109.255,41,264.045,39,331.800,30,188.555,26,188.970,37,309.665,42,239.580,35,333.040,19,145.560,45,279.390,32,287.380,37,400.190,2750,14548.335
3230,497,2080.296,1,4.800,5,37.620,5,29.210,5,103.125,7,44.760,4,24.500,12,125.260,8,61.235,6,49.290,7,44.750,2,11.610,8,43.265,3,17.010,7,51.890,3,16.560,3,15.650,9,60.640,3,23.660,7,48.700,6,33.820,6,69.680,11,81.755,12,100.770,3,21.090,640,3200.946
3231,288,1223.668,0,0.000,4,27.080,5,31.060,4,25.255,6,40.420,3,22.730,3,15.145,1,8.640,5,31.750,6,39.570,2,11.850,4,25.435,0,0.000,4,29.790,6,34.915,4,24.230,5,34.300,4,30.710,5,52.610,3,17.390,1,6.630,5,39.720,3,18.200,11,95.095,382,1886.193
3232,114,540.268,0,0.000,0,0.000,1,3.300,0,0.000,1,10.665,1,6.400,0,0.000,3,20.690,1,7.800,1,6.600,4,27.260,3,13.810,0,0.000,1,5.180,1,6.660,1,10.800,2,10.540,3,25.400,0,0.000,1,5.180,0,0.000,1,6.630,2,17.400,4,24.450,145,749.033
3233,269,1450.970,1,7.475,10,59.205,10,78.100,9,50.730,11,56.435,4,41.810,6,65.550,1,6.660,2,32.580,5,33.110,7,37.460,8,60.000,5,30.805,2,28.000,5,35.950,3,19.920,3,12.550,3,24.060,2,11.160,3,12.360,4,34.530,3,13.320,4,27.750,4,47.760,384,2278.250
3234,25,150.945,0,0.000,1,6.600,0,0.000,1,6.080,4,20.065,0,0.000,1,4.160,0,0.000,1,3.250,1,6.615,2,10.480,0,0.000,1,10.560,2,13.340,3,42.590,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,9.750,0,0.000,0,0.000,0,0.000,45,297.635
3235,58,262.635,0,0.000,1,6.600,2,11.955,1,4.620,1,5.940,1,3.930,0,0.000,0,0.000,1,4.225,2,8.360,0,0.000,1,6.660,3,19.450,3,18.550,3,20.290,0,0.000,3,18.540,1,1.850,1,26.400,1,10.360,4,35.920,2,12.550,1,6.660,1,6.600,91,492.095
3236,41,153.805,0,0.000,0,0.000,3,20.400,1,4.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,6.430,0,0.000,1,6.290,0,0.000,1,5.920,0,0.000,0,0.000,0,0.000,2,15.460,0,0.000,1,3.700,0,0.000,3,19.560,0,0.000,55,235.725
3237,27,166.082,0,0.000,0,0.000,2,16.170,0,0.000,0,0.000,0,0.000,0,0.000,1,21.120,1,6.050,1,13.320,1,5.180,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,1,6.660,0,0.000,1,17.760,0,0.000,1,4.290,0,0.000,1,6.660,0,0.000,38,269.952
3238,40,155.980,0,0.000,0,0.000,1,6.600,1,3.900,0,0.000,2,11.855,0,0.000,1,5.280,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,2,12.250,0,0.000,0,0.000,1,4.500,0,0.000,1,4.440,1,13.320,0,0.000,1,22.050,53,253.435
3239,55,354.700,0,0.000,1,2.880,1,12.960,1,6.600,0,0.000,1,3.960,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.700,0,0.000,0,0.000,0,0.000,0,0.000,2,13.320,0,0.000,0,0.000,0,0.000,2,13.320,0,0.000,0,0.000,1,4.070,65,417.510
3240,251,1207.321,0,0.000,5,39.105,7,42.360,2,13.500,4,22.350,2,9.900,2,7.450,5,36.880,5,33.950,6,67.440,3,26.700,0,0.000,6,43.165,3,17.220,12,82.180,7,50.700,5,48.510,3,29.230,4,25.460,6,47.190,5,38.520,3,25.860,4,43.460,2,14.630,352,1973.081
3241,310,1596.678,4,23.640,7,36.105,1,6.600,3,24.665,4,28.215,7,46.530,4,52.200,3,19.800,2,10.620,4,25.460,2,14.740,6,70.110,7,54.920,6,34.980,7,43.540,4,25.470,3,32.500,8,64.000,3,15.470,4,24.420,5,48.090,4,53.040,3,48.960,3,15.400,414,2416.153
3242,98,411.200,2,9.360,1,3.000,3,16.500,2,11.430,1,6.600,6,50.375,3,48.180,2,10.950,4,40.800,2,13.115,1,13.320,1,11.550,1,10.400,1,2.200,1,5.920,1,6.660,1,5.920,0,0.000,3,15.150,2,10.050,1,5.280,5,31.420,5,26.410,4,32.420,151,798.210
3243,41,212.565,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.150,0,0.000,0,0.000,2,12.870,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.700,0,0.000,0,0.000,46,238.945
3249,361,1840.053,1,5.985,1,34.980,4,23.980,1,6.480,6,32.970,4,82.950,2,56.430,0,0.000,1,3.300,5,35.130,1,18.870,0,0.000,2,26.520,1,6.600,3,17.310,5,32.580,0,0.000,1,6.600,3,21.420,4,40.330,1,10.360,1,11.700,4,32.970,2,13.290,414,2360.808
3250,908,4358.913,8,63.100,5,28.710,8,61.120,4,29.050,6,35.550,4,50.160,10,125.640,7,76.995,7,42.840,11,138.330,5,27.560,8,59.340,1,6.600,10,64.550,13,81.690,15,125.930,6,45.380,8,71.190,8,83.120,8,55.685,4,23.560,6,36.460,13,141.180,7,54.120,1090,5886.773
3251,53,220.735,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,6.660,2,12.610,2,16.340,1,6.660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,1,5.920,2,17.020,1,5.920,65,305.125
3254,46,167.780,0,0.000,1,6.300,1,5.040,0,0.000,1,6.300,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.360,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,1,99.900,0,0.000,0,0.000,0,0.000,1,12.950,0,0.000,54,321.890
3260,386,2372.149,2,13.155,4,24.420,3,18.480,2,67.870,1,43.520,3,19.800,1,21.170,1,6.600,1,10.725,5,114.165,2,16.500,2,10.100,3,18.440,2,12.150,4,83.860,4,26.280,4,28.080,0,0.000,0,0.000,3,19.490,1,6.660,3,19.720,3,22.200,3,17.330,443,2992.864
3264,204,1326.200,2,11.110,1,23.220,1,5.985,3,68.180,3,71.190,1,24.570,2,21.860,0,0.000,7,50.310,2,16.910,0,0.000,2,13.260,0,0.000,2,33.640,3,19.980,5,38.420,3,15.510,2,8.860,2,13.320,3,26.210,0,0.000,1,6.660,0,0.000,3,21.600,252,1816.995
3265,279,2864.496,0,0.000,4,31.980,2,49.200,8,149.355,5,32.640,1,6.650,6,179.885,6,108.255,5,49.220,1,9.900,2,13.215,2,16.560,1,7.200,0,0.000,3,19.860,0,0.000,2,76.900,5,46.430,3,32.320,2,16.505,1,20.720,0,0.000,4,104.960,1,6.660,343,3842.911
3266,277,2057.382,1,2.400,2,9.240,3,14.200,2,13.215,3,50.175,2,14.520,6,75.090,2,13.200,1,6.600,0,0.000,2,13.200,2,17.490,0,0.000,5,29.880,5,33.120,5,128.390,2,16.560,1,6.660,1,6.600,2,14.960,1,14.800,3,22.620,2,11.740,2,13.290,332,2585.332
3267,19,146.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,16.840,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,2,9.940,1,29.600,0,0.000,25,209.040
3268,271,2270.180,0,0.000,3,42.640,4,117.920,2,69.960,1,6.000,2,13.200,1,6.270,1,2.100,2,21.840,2,59.400,2,18.480,0,0.000,3,18.650,4,46.750,2,15.060,2,17.820,6,52.540,1,30.030,1,6.630,2,13.700,2,34.780,2,16.670,3,32.050,4,60.240,323,2972.910
3269,73,523.842,0,0.000,0,0.000,2,14.850,0,0.000,0,0.000,0,0.000,0,0.000,1,5.920,1,5.400,1,2.970,0,0.000,0,0.000,4,26.980,2,13.260,0,0.000,1,39.960,0,0.000,0,0.000,2,13.320,2,24.790,1,3.700,0,0.000,0,0.000,2,23.320,92,698.312
3270,24,93.215,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.290,0,0.000,0,0.000,0,0.000,1,5.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,14.860,29,124.885
3271,32,195.615,0,0.000,2,26.400,0,0.000,0,0.000,1,3.300,1,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,0,0.000,0,0.000,2,44.400,0,0.000,0,0.000,0,0.000,39,289.575
3272,173,786.025,0,0.000,1,11.880,2,12.555,3,37.290,8,57.120,4,30.720,4,29.040,2,9.590,1,6.650,3,19.830,4,118.800,0,0.000,2,10.950,0,0.000,2,10.620,2,15.600,1,5.940,0,0.000,2,100.590,3,15.170,2,13.320,2,13.260,2,19.880,1,6.660,224,1331.490
3273,11,58.540,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.940,0,0.000,1,4.810,0,0.000,0,0.000,0,0.000,3,19.550,0,0.000,0,0.000,0,0.000,0,0.000,1,12.320,1,6.660,18,107.820
3274,35,139.430,0,0.000,0,0.000,0,0.000,0,0.000,2,16.500,0,0.000,0,0.000,0,0.000,0,0.000,1,6.500,1,5.000,0,0.000,0,0.000,0,0.000,2,28.380,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.320,0,0.000,0,0.000,0,0.000,42,209.130
3275,36,166.476,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,2,13.860,2,12.810,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,42,206.361
3276,41,207.780,2,13.200,0,0.000,1,36.540,1,6.600,1,6.600,0,0.000,0,0.000,1,6.600,1,6.660,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,99.440,0,0.000,4,38.420,0,0.000,0,0.000,0,0.000,0,0.000,54,428.440
3277,133,832.865,2,12.800,2,66.675,1,6.380,1,5.940,1,6.615,0,0.000,4,59.280,1,9.900,2,17.490,3,28.620,1,36.630,3,168.280,0,0.000,1,6.660,4,93.120,1,35.640,1,9.900,1,13.320,2,16.020,1,6.600,0,0.000,1,6.630,1,26.270,2,16.020,169,1481.655
3278,33,242.760,0,0.000,0,0.000,1,6.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,2,13.320,0,0.000,1,6.660,1,6.660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,39,282.515
3279,27,117.400,0,0.000,0,0.000,0,0.000,0,0.000,1,13.230,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,1,6.660,0,0.000,1,6.560,1,13.320,32,163.830
3280,1842,8957.361,17,95.700,27,376.075,25,232.890,20,111.350,15,88.540,10,60.300,32,255.850,13,67.520,33,208.115,34,256.635,26,162.550,29,243.680,16,103.615,19,126.140,30,187.635,32,179.405,17,105.800,8,130.910,23,149.965,25,161.660,32,276.535,18,140.220,25,162.770,21,208.780,2389,13050.001
3281,193,1049.013,1,6.090,2,13.215,2,12.980,1,6.600,2,12.540,1,35.640,3,19.800,2,15.800,3,22.900,1,4.640,2,13.320,1,6.600,3,16.890,1,5.920,4,31.740,1,6.600,4,126.000,3,112.700,4,126.460,2,16.110,3,125.960,0,0.000,0,0.000,1,9.600,240,1797.118
3282,176,728.924,4,21.720,5,33.000,1,20.160,5,41.760,4,26.415,2,13.215,2,16.970,3,19.875,1,6.660,7,43.690,3,17.460,0,0.000,2,13.260,2,12.420,2,11.550,5,31.920,2,17.760,2,12.950,4,30.030,2,19.240,2,13.320,2,22.290,2,22.720,2,198.900,242,1396.209
3283,132,692.097,0,0.000,0,0.000,2,14.040,0,0.000,3,26.400,0,0.000,4,61.410,1,19.800,2,13.160,2,19.240,0,0.000,1,6.500,0,0.000,2,11.550,1,6.600,3,75.420,0,0.000,0,0.000,0,0.000,4,27.550,1,6.660,1,6.660,2,12.480,2,24.450,163,1024.017
3284,303,1673.841,5,80.750,4,24.750,4,23.400,2,8.150,4,32.400,4,43.725,4,21.795,4,24.480,5,30.480,9,53.070,4,26.200,3,25.410,4,20.720,5,33.195,6,31.180,4,20.980,2,10.390,2,13.320,4,22.960,2,23.640,1,6.545,3,112.450,5,30.390,2,13.230,395,2407.451
3285,123,514.248,3,19.500,0,0.000,1,10.560,2,13.200,0,0.000,3,42.360,2,34.320,1,10.050,1,4.440,0,0.000,4,23.750,1,5.920,1,6.300,3,31.520,5,39.040,1,5.200,1,6.660,0,0.000,0,0.000,1,13.320,4,28.560,0,0.000,1,5.040,2,12.580,160,826.568
3286,49,192.521,0,0.000,0,0.000,1,6.325,0,0.000,1,6.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.100,1,18.480,0,0.000,1,5.610,0,0.000,2,13.260,0,0.000,1,6.660,1,5.280,3,19.240,0,0.000,0,0.000,0,0.000,4,26.640,65,311.516
3287,36,146.482,0,0.000,0,0.000,0,0.000,1,6.300,1,5.040,0,0.000,0,0.000,0,0.000,0,0.000,1,25.740,1,6.600,0,0.000,0,0.000,1,5.180,0,0.000,0,0.000,1,6.660,1,6.660,0,0.000,0,0.000,0,0.000,1,14.000,0,0.000,1,11.840,45,234.502
3289,89,442.327,1,6.600,1,4.340,1,5.225,1,4.410,0,0.000,0,0.000,1,6.600,2,10.480,4,28.250,0,0.000,0,0.000,0,0.000,1,8.140,0,0.000,0,0.000,2,13.320,2,13.320,2,17.100,0,0.000,1,5.180,0,0.000,3,19.980,1,10.360,3,23.680,115,619.312
3292,40,138.255,0,0.000,1,6.650,0,0.000,1,5.940,0,0.000,0,0.000,0,0.000,3,19.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.320,0,0.000,1,6.660,0,0.000,0,0.000,1,11.840,2,12.580,0,0.000,0,0.000,1,6.400,52,221.245
3293,38,140.706,1,6.600,1,3.780,0,0.000,3,21.300,0,0.000,1,3.150,0,0.000,1,4.810,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,1,6.660,47,193.666
3294,91,449.759,3,22.980,2,13.200,1,6.600,1,7.700,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,2,26.400,1,3.700,1,6.660,0,0.000,0,0.000,1,11.840,2,9.250,2,44.500,1,6.660,1,11.100,3,23.040,0,0.000,2,14.060,116,670.649
3300,711,3731.382,7,48.360,9,39.365,17,104.520,9,101.325,9,95.530,5,25.890,8,51.240,9,51.040,10,95.210,9,63.990,13,99.660,7,57.830,2,19.980,2,40.980,6,39.220,11,64.000,7,49.660,7,42.680,9,92.330,6,53.290,11,171.760,4,31.080,10,78.690,9,53.890,907,5302.902
3301,113,562.557,0,0.000,1,1.100,3,26.350,1,4.620,0,0.000,0,0.000,1,6.660,2,15.540,2,13.260,0,0.000,1,5.280,1,9.900,0,0.000,2,13.320,1,10.360,0,0.000,0,0.000,2,12.560,0,0.000,1,6.660,0,0.000,0,0.000,3,18.500,0,0.000,134,706.667
3302,38,204.935,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.280,1,6.600,0,0.000,0,0.000,1,13.320,0,0.000,0,0.000,1,6.660,0,0.000,0,0.000,1,6.600,0,0.000,1,6.290,1,6.660,0,0.000,46,262.945
